export PATH="/home/tdurieux/defects4j/framework/bin:$PATH";cp -r /home/tdurieux/projects/math/math_45 /tmp/math_45_Ranking;cd /tmp/math_45_Ranking;defects4j compile;mkdir lib/;cp -r /home/tdurieux/defects4j/framework/projects/lib/* lib/;cp -r /home/tdurieux/defects4j/framework/projects/Math/lib/* lib/;find . -type f -name "package-info.java" -delete;
cd /tmp/math_45_Ranking;cp -r /home/tdurieux/defects4j-repair/src/python/core/../../../libs/z3 lib/z3;time java -cp /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar fr.inria.lille.repair.Main --mode ranking --type condition --oracle angelic --synthesis smt --solver z3 --solver-path /home/tdurieux/defects4j-repair/src/python/core/../../..//libs/z3/z3 --complianceLevel 5 --source src/main/java/ --classpath target/classes/:target/test-classes/:lib/commons-discovery-0.5.jar:/home/tdurieux/defects4j-repair/src/python/core/../../..//libs/nopol.jar;echo "

Node: `hostname`
";echo "
Date: `date`
";rm -rf /tmp/math_45_Ranking;

/************************/
Executed tests:   3074
Successful tests: 3073
Failed tests:     1

org.apache.commons.math.linear.OpenMapRealMatrixTest#testMath679
java.lang.AssertionError: Expected exception: org.apache.commons.math.exception.NumberIsTooLargeException
	at org.junit.internal.runners.statements.ExpectException.evaluate(ExpectException.java:32)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:160)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:138)
	at com.gzoltar.core.instr.testing.junit.JUnitRunner.run(JUnitRunner.java:47)
	at com.gzoltar.core.instr.Runner.main(Runner.java:46)


/************************/
/* Suspicious statement */
/************************/
org.apache.commons.math.util.OpenIntToDoubleHashMap:156 -> 0.1259881576697424 (ep: 62, ef: 1, np: 3011, nf: 0)
org.apache.commons.math.geometry.euclidean.oned.OrientedPoint:88 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:45 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:52 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:59 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:66 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:75 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:76 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:77 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:82 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:83 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:85 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.Characterization:88 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$2:118 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$2:123 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$2:127 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$2:129 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$1:102 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$1:103 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$1:104 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$1:100 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:419 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:425 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:426 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:427 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:429 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:432 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:436 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:444 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:446 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:447 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:448 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:449 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:451 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:453 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:456 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:458 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:459 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder:465 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:149 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:154 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:155 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:162 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:163 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:164 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:165 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:166 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:167 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:216 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:261 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:262 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:263 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:264 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:338 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:339 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:340 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:341 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:547 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:614 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:615 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.partitioning.BSPTree:616 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$ComparableSegment:382 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$ComparableSegment:349 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Segment:50 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Segment:57 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractSubHyperplane:84 -> 0.0 (ep: 34, ef: 0, np: 3039, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractSubHyperplane:89 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractSubHyperplane:95 -> 0.0 (ep: 20, ef: 0, np: 3053, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractSubHyperplane:96 -> 0.0 (ep: 20, ef: 0, np: 3053, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractSubHyperplane:156 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractSubHyperplane:37 -> 0.0 (ep: 20, ef: 0, np: 3053, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$Sides:531 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$Sides:532 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$Sides:538 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$Sides:544 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$Sides:545 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.AbstractRegion$Sides:551 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.partitioning.BoundaryAttribute:70 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.partitioning.BoundaryAttribute:81 -> 0.0 (ep: 19, ef: 0, np: 3054, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:203 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:204 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:209 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:210 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:211 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:215 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:216 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:217 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:218 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:219 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:220 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:222 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:225 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:226 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:228 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:229 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:266 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:267 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:268 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:269 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:270 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:271 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:273 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:278 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:292 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:293 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:294 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:295 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:296 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:297 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:300 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:302 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:305 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:306 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:307 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:308 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:309 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:310 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:311 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:313 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:314 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:315 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:316 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:317 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:318 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:322 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:329 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:330 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:331 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:333 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:335 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:340 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet:344 -> 0.0 (ep: 17, ef: 0, np: 3056, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Vector2D:135 -> 0.0 (ep: 42, ef: 0, np: 3031, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Vector2D:143 -> 0.0 (ep: 42, ef: 0, np: 3031, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Vector2D:238 -> 0.0 (ep: 24, ef: 0, np: 3049, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Vector2D:239 -> 0.0 (ep: 24, ef: 0, np: 3049, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Vector2D:240 -> 0.0 (ep: 24, ef: 0, np: 3049, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Vector2D:241 -> 0.0 (ep: 24, ef: 0, np: 3049, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:120 -> 0.0 (ep: 22, ef: 0, np: 3051, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:129 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:130 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:131 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:132 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:138 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:139 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:140 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:141 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:143 -> 0.0 (ep: 41, ef: 0, np: 3032, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:181 -> 0.0 (ep: 31, ef: 0, np: 3042, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:182 -> 0.0 (ep: 31, ef: 0, np: 3042, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:187 -> 0.0 (ep: 25, ef: 0, np: 3048, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:188 -> 0.0 (ep: 25, ef: 0, np: 3048, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:198 -> 0.0 (ep: 29, ef: 0, np: 3044, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:199 -> 0.0 (ep: 29, ef: 0, np: 3044, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:200 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:202 -> 0.0 (ep: 29, ef: 0, np: 3044, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:208 -> 0.0 (ep: 23, ef: 0, np: 3050, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:230 -> 0.0 (ep: 21, ef: 0, np: 3052, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:236 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:237 -> 0.0 (ep: 16, ef: 0, np: 3057, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:286 -> 0.0 (ep: 23, ef: 0, np: 3050, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:62 -> 0.0 (ep: 20, ef: 0, np: 3053, nf: 1)
org.apache.commons.math.geometry.euclidean.twod.Line:62 -> 0.0 (ep: 14, ef: 0, np: 3059, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:184 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:185 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:187 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:194 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:195 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:196 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:199 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:200 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:201 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:202 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:203 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:204 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:205 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:207 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:208 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:209 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:210 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:215 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:248 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:249 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:251 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:253 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:255 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:259 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:261 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:265 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:266 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:267 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:268 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:269 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:270 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:274 -> 0.0 (ep: 10, ef: 0, np: 3063, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:275 -> 0.0 (ep: 9, ef: 0, np: 3064, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:324 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:332 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple:340 -> 0.0 (ep: 18, ef: 0, np: 3055, nf: 1)
